,image_id,frame_number,original_label
83,59adfe88-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
84,59d7520e-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
85,59e10419-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
86,598c5b13-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
87,59d5b855-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
88,597515d6-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
89,596d6516-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
90,59751533-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
91,598f78b2-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
92,598f779f-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
93,5a1cb17a-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
94,599be889-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
95,59e44135-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
96,59929348-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
97,59673738-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
98,59f79899-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
99,59da8b86-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
100,597feda4-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
101,5a17e05d-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
102,5991033c-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
103,599d7bb5-23d2-11e8-a6a3-ec086b02610b.jpg,2,squirrel
104,5a1309ff-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
105,59738858-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
106,59bfdee4-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
107,596bd970-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
108,598f758a-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
109,59f94701-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
110,596eee36-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
111,599a59b1-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
112,59df5b44-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
113,5a0c9d9f-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
114,59f460f5-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
115,5a24a85e-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
116,59ccd37a-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
117,5a17dc93-23d2-11e8-a6a3-ec086b02610b.jpg,1,skunk
118,59f944f8-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
119,5976a5bb-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
120,59c179a1-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
121,5a015e1c-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
122,59b48597-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
123,59b2e939-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
124,59d5b60e-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
125,59f5ff47-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
126,5a1cafe6-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
127,5a1cafe6-23d2-11e8-a6a3-ec086b02610b.jpg,3,badger
128,5a116ead-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
129,5a17de95-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
130,59f5fc9e-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
131,5a0b033c-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
132,5968c0fe-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
133,5967359e-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
134,5a0e36c0-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
135,59f5fd32-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
136,59eaba77-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
137,5968c08b-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
138,59da8b74-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
139,59dc2634-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
140,5987b58f-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
141,597b4823-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
142,596eef78-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
143,59817b5d-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
144,5a2af4d3-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
145,59b6171d-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
146,5a296380-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
147,5a0c9aa8-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
148,5a27d895-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
149,5a1cb1f3-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
150,59f2c2ad-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
151,5a0e375f-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
152,5a130b85-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
153,596eee4d-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
154,599be7f8-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
155,59f94547-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
156,59aadaf8-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
157,5a0e366c-23d2-11e8-a6a3-ec086b02610b.jpg,3,squirrel
158,5a1cafd1-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
159,59e77d69-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
160,59bca4b7-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
161,59f944e6-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
162,5a14a4d7-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
163,59b2e93f-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
164,59ef8dc0-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
165,5a0e345d-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
166,5995ace5-23d2-11e8-a6a3-ec086b02610b.jpg,1,skunk
167,5a2639ea-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
168,5a27d9f7-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
169,59e5de6e-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
170,59e5df84-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
171,597387c2-23d2-11e8-a6a3-ec086b02610b.jpg,3,squirrel
172,596a4f23-23d2-11e8-a6a3-ec086b02610b.jpg,1,skunk
173,599fbf47-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
174,5a049327-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
175,5a2af614-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
176,59b614d6-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
177,5a296578-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
178,5a116d13-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
179,597b4974-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
180,59ccd00b-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
181,5976a538-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
182,5a049375-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
183,59782f24-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
184,59a30a52-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
185,5a2e1372-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
186,59c31b98-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
187,59817cac-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
188,5984985c-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
189,59e1022c-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
190,597830f7-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
191,597cd537-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
192,5a07cdc2-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
193,59d419e0-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
194,5a0e356a-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
195,5979be4a-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
196,59d5b6a1-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
197,5a07cd13-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
198,598495f5-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
199,5979bd91-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
200,59a7bb63-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
201,5a26386b-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
202,59df5e8e-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
203,59b1322a-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
204,597389c0-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
205,5a096a53-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
206,59edf0df-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
207,5a1fe61c-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
208,5978321d-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
209,599be7ef-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
210,5a2638f2-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
211,5995b021-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
212,59d5b879-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
213,5a0fcecc-23d2-11e8-a6a3-ec086b02610b.jpg,2,bird
214,5995af95-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
215,59b93a5a-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
216,59a17c13-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
217,59ac6cda-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
218,59ccd094-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
219,597feff2-23d2-11e8-a6a3-ec086b02610b.jpg,2,squirrel
220,59bac928-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
221,59b4844b-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
222,59641e5f-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
223,59c99cbe-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
224,59c99e89-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
225,5a14a55e-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
226,59d41af9-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
227,59a49b51-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
228,59b937bd-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
229,596bd989-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
230,59cb39cc-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
231,59a62c20-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
232,59d5b7eb-23d2-11e8-a6a3-ec086b02610b.jpg,1,squirrel
233,59cb391c-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
234,59a62a3e-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
235,5a116e58-23d2-11e8-a6a3-ec086b02610b.jpg,1,squirrel
236,5a07ce48-23d2-11e8-a6a3-ec086b02610b.jpg,2,squirrel
237,5a130b30-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
238,5a02fc81-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
239,59a17c20-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
240,5a1b14c2-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
241,5a1e50f1-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
242,59e104af-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
243,59941de4-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
244,59830762-23d2-11e8-a6a3-ec086b02610b.jpg,2,squirrel
245,59a62c25-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
246,59fe211c-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
247,596eed83-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
248,5976a397-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
249,59f12b47-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
250,59ec544c-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
251,59c31c13-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
252,5a2964c1-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
253,59862451-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
254,59df5be6-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
255,5965a9ff-23d2-11e8-a6a3-ec086b02610b.jpg,2,skunk
256,5a07ccdc-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
257,59ac6b58-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
258,59a7bd5e-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
259,5a0492c8-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
260,5a2e1343-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
261,596734fc-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
262,5a1e5140-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
263,59edef3e-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
264,596ef078-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
265,59a94b49-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
266,5a14a68d-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
267,599104e8-23d2-11e8-a6a3-ec086b02610b.jpg,2,squirrel
268,5a27d84e-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
269,59fc7e5f-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
270,596a4c4d-23d2-11e8-a6a3-ec086b02610b.jpg,3,dog
271,598f780e-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
272,59973f60-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
273,597cd598-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
274,59a7bcaa-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
275,59f7984a-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
276,59a49d69-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
277,5a1b142b-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
278,5a015e33-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
279,59f79b92-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
280,5a049441-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
281,596d64ce-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
282,5a29646a-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
283,59ddc02e-23d2-11e8-a6a3-ec086b02610b.jpg,1,rodent
284,59b93a69-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
285,59a179eb-23d2-11e8-a6a3-ec086b02610b.jpg,3,coyote
286,599fc046-23d2-11e8-a6a3-ec086b02610b.jpg,3,rabbit
287,59783049-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
288,59a17b4e-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
289,5a2e1229-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
290,59f4640d-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
291,59e77cbe-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
292,59d27c73-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
293,5a1caf26-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
294,59be3ef3-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
295,59b6147a-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
296,59e5df6f-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
297,59641dd8-23d2-11e8-a6a3-ec086b02610b.jpg,2,opossum
298,59973c6f-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
299,5a13084b-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
300,598309d5-23d2-11e8-a6a3-ec086b02610b.jpg,1,bird
301,596d646f-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
302,5a062e49-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
303,597cd451-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
304,5a14a432-23d2-11e8-a6a3-ec086b02610b.jpg,3,raccoon
305,5a197943-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
306,59b2eb30-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
307,5992938c-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
308,59d0e4aa-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
309,5a2e1281-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
310,5976a342-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
311,598495bc-23d2-11e8-a6a3-ec086b02610b.jpg,3,rodent
312,5a116e5e-23d2-11e8-a6a3-ec086b02610b.jpg,2,dog
313,59d5b6df-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
314,59dc27f2-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
315,59782eff-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
316,598acdfc-23d2-11e8-a6a3-ec086b02610b.jpg,3,cat
317,59e101f3-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
318,59817b5a-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
319,59f2c62e-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
320,5a1cb115-23d2-11e8-a6a3-ec086b02610b.jpg,3,bird
321,59b61454-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
322,5a1cb086-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
323,599293e1-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
324,5a263898-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
325,59edf0c5-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
326,5a116b23-23d2-11e8-a6a3-ec086b02610b.jpg,2,rabbit
327,59d5b63c-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
328,599be8da-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
329,59fae4da-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
330,59ccd182-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
331,59a30a0d-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
332,5a24a6f5-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
333,5a0b0020-23d2-11e8-a6a3-ec086b02610b.jpg,1,bobcat
334,59751610-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
335,59aadc4f-23d2-11e8-a6a3-ec086b02610b.jpg,2,raccoon
336,59c17964-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
337,598c5dea-23d2-11e8-a6a3-ec086b02610b.jpg,2,bobcat
338,59a7bc38-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
339,5a1cb148-23d2-11e8-a6a3-ec086b02610b.jpg,2,rodent
340,59d27c9e-23d2-11e8-a6a3-ec086b02610b.jpg,1,rabbit
341,59c99cf6-23d2-11e8-a6a3-ec086b02610b.jpg,3,opossum
342,59bac8ce-23d2-11e8-a6a3-ec086b02610b.jpg,3,squirrel
343,59ffbd46-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
344,59d8edd1-23d2-11e8-a6a3-ec086b02610b.jpg,2,coyote
345,59fc7e52-23d2-11e8-a6a3-ec086b02610b.jpg,2,cat
346,5968c10c-23d2-11e8-a6a3-ec086b02610b.jpg,1,coyote
347,5a1e505c-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
348,598496d1-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
349,5987b52d-23d2-11e8-a6a3-ec086b02610b.jpg,1,opossum
350,599d7e78-23d2-11e8-a6a3-ec086b02610b.jpg,1,cat
351,5a130b6f-23d2-11e8-a6a3-ec086b02610b.jpg,3,bobcat
352,59c31946-23d2-11e8-a6a3-ec086b02610b.jpg,1,raccoon
353,5a015cd5-23d2-11e8-a6a3-ec086b02610b.jpg,3,dog
